0,0,0
14,0,0
27,0,0.0
187,0,0.0
233,0,0.0
466,0,0
479,0,0.0
668,0,0.0
725,0,0.0
1062,1,1.0
2203,0,0.0
2463,0,0.0
2617,0,0.0
2936,1,1.0
3109,0,0.0
3240,1,1.0
4539,0,0.0
4751,0,0.0
4827,0,0.0
5049,0,0.0
5505,0,0
5588,0,0.0
7134,0,0.0
7233,1,1.0
8388,0,0
8466,0,0.0
8674,0,0.0
8746,1,1.0
9067,0,0.0
9732,1,1.0
10183,0,0.0
11631,0,0.0
11844,0,0
11922,0,0.0
12022,0,0
12093,0,0.0
12297,1,1.0
12562,0,0.0
12858,0,0.0
13220,1,1.0
13683,0,0
13838,0,0.0
14009,0,0.0
14720,1,1.0
14880,0,0
15041,0,0.0
15165,1,1.0
15483,1,1.0
16575,0,0.0
16772,0,0.0
17216,0,0.0
17580,0,0.0
17759,1,1.0
18300,0,0.0
18501,0,0.0
18699,0,0
18839,1,1.0
19304,1,1.0
19463,1,1.0
19685,0,0
19859,0,0.0
20015,0,0.0
20170,1,1.0
21055,0,0.0
21989,0,0.0
22224,1,1.0
22512,0,0.0
22618,1,1.0
22782,0,0.0
23183,1,1.0
24411,1,1.0
24466,0,0
24488,0,0.0
24578,1,1.0
25000,0,0.0
25049,0,0
25086,0,0.0
25153,2,2.0
25400,0,0
25466,0,0
25490,0,0
25516,0,0.0
25553,0,0.0
25930,1,1.0
26053,1,1.0
26166,1,1.0
26281,0,0
26334,1,1.0
26431,1,1.0
27345,1,1.0
28119,0,0.0
28247,0,0
28274,0,0.0
28355,1,1.0
29374,1,1.0
29614,0,0.0
29791,1,1.0
29962,1,1.0
30055,1,1.0
30124,2,2.0
30532,0,0
30556,0,0
30636,3,3.0
30809,3,3.0
30904,3,3.0
31119,3,3.0
31441,0,0.0
31495,0,0
31518,0,0.0
31590,3,3.0
32032,0,0.0
32211,3,3.0
32566,0,0
32635,3,3.0
32751,3,3.0
32952,0,0
32980,0,0.0
33065,3,3.0
33450,3,3.0
33975,3,3.0
34169,3,3.0
34253,3,3.0
34658,0,0
34728,3,3.0
34874,3,3.0
35094,3,3.0
36394,3,3.0
36527,0,0
36597,3,3.0
37538,0,0
37608,3,3.0
37838,0,0.0
37945,3,3.0
38079,3,3.0
39463,3,3.0
39640,0,0
39666,0,0.0
39746,0,0
39822,2,2.0
39924,0,0.0
40148,2,2.0
40241,0,0
40270,0,0.0
40340,1,1.0
40450,0,0.0
40674,0,0.0
40797,1,1.0
41221,0,0
41280,1,1.0
41361,0,0.0
41408,1,1.0
41475,0,0
41522,1,1.0
41768,2,2.0
41848,3,3.0
41925,2,2.0
42189,0,0
42249,3,3.0
42286,0,0
42346,2,2.0
42449,2,2.0
42894,0,0.0
43075,0,0
43134,0,0
43194,0,0
43254,3,3.0
43713,0,0
43771,2,2.0
43893,0,0.0
44064,2,2.0
44218,3,3.0
44439,0,0.0
44556,3,3.0
44830,3,3.0
45116,2,2.0
45284,3,3.0
45401,2,2.0
46315,2,2.0
46464,2,2.0
46778,3,3.0
47021,0,0.0
47152,1,1.0
47270,0,0
47350,1,1.0
47729,0,0.0
48047,1,1.0
49407,1,1.0
50245,0,0.0
51350,0,0.0
51426,1,1.0
51793,1,1.0
52141,1,1.0
52272,1,1.0
53700,1,1.0
55082,0,0
55161,0,0
55240,1,1.0
55440,1,1.0
57917,1,1.0
58042,0,0
58098,0,0.0
58183,0,0.0
58368,1,1.0
58764,0,0
58820,0,0.0
59065,1,1.0
59221,0,0.0
59486,1,1.0
60224,2,2.0
60292,0,0.0
60425,1,1.0
60586,1,1.0
60653,0,0.0
60830,0,0.0
61032,0,0.0
61123,0,0
61213,1,1.0
61368,0,0.0
61465,1,1.0
61843,0,0.0
61952,1,1.0
62332,1,1.0
62575,0,0.0
63090,1,1.0
63254,0,0
63349,1,1.0
63590,1,1.0
64211,1,1.0
64399,1,1.0
64723,0,0.0
64853,1,1.0
64932,0,0
64957,0,0.0
65118,1,1.0
65300,0,0.0
65364,1,1.0
65510,2,2.0
65986,0,0.0
66062,0,0.0
67027,1,1.0
67072,0,0
67119,0,0
67144,0,0.0
67322,1,1.0
67443,1,1.0
67630,2,2.0
68164,0,0.0
68494,1,1.0
68704,0,0
68726,0,0
68749,0,0
68774,0,0.0
68874,1,1.0
69305,3,3.0
69472,3,3.0
70636,0,0.0
70749,0,0
70818,2,2.0
71001,3,3.0
71210,0,0
71320,3,3.0
71529,0,0.0
71667,0,0.0
71851,0,0
71884,0,0.0
72112,0,0
72219,3,3.0
72338,3,3.0
72957,0,0.0
73311,0,0
73418,3,3.0
74209,3,3.0
74462,0,0
74577,3,3.0
74632,0,0.0
75677,2,2.0
75828,0,0
75872,0,0.0
76559,2,2.0
79064,2,2.0
79847,3,3.0
80057,0,0.0
80203,2,2.0
81455,2,2.0
83284,0,0
83433,2,2.0
86147,1,1.0
86254,3,3.0
87507,0,0.0
87772,3,3.0
87913,3,3.0
88155,0,0
88180,0,0.0
88317,1,1.0
88394,0,0.0
88605,0,0
88709,0,0.0
89284,0,0.0
89380,0,0.0
89486,0,0.0
89738,0,0.0
91276,0,0.0
91411,0,0.0
91607,0,0.0
91774,1,1.0
92349,0,0.0
93233,0,0.0
94417,0,0.0
94626,0,0.0
95143,0,0.0
96322,0,0.0
96492,0,0.0
96764,0,0
96806,0,0.0
97065,0,0
97106,0,0.0
97235,0,0.0
97681,0,0
97790,0,0.0
98260,1,1.0
99897,0,0.0
100149,1,1.0
100584,0,0.0
100911,0,0.0
101431,0,0.0
102561,1,1.0
103069,1,1.0
103277,0,0.0
104686,0,0.0
104868,0,0.0
105493,0,0
105574,0,0.0
105741,0,0
105781,0,0
105858,0,0.0
105987,0,0.0
106157,0,0.0
106286,0,0.0
106379,0,0.0
106565,0,0.0
106783,0,0.0
107452,0,0
107494,0,0
107536,0,0.0
107603,0,0.0
108851,1,1.0
109860,1,1.0
110010,0,0.0
110233,1,1.0
110602,0,0.0
110681,0,0
110726,0,0.0
111041,1,1.0
111990,0,0.0
112286,0,0.0
112816,0,0
112890,0,0
112943,0,0.0
113057,0,0.0
113194,1,1.0
113370,0,0.0
113596,1,1.0
113866,1,1.0
114945,0,0
115019,0,0.0
115180,1,1.0
115529,0,0.0
115811,0,0.0
116086,0,0
116134,0,0.0
116510,0,0
116600,0,0
116687,1,1.0
116997,0,0.0
117275,1,1.0
117646,0,0.0
117924,1,1.0
118803,0,0
118863,0,0.0
118951,1,1.0
119061,0,0.0
119143,0,0.0
119753,0,0.0
119964,0,0
119996,0,0.0
120941,0,0.0
121807,0,0.0
121893,1,1.0
121952,0,0.0
122149,0,0.0
123153,0,0.0
123329,0,0.0
123941,0,0.0
124331,0,0.0
124382,1,1.0
124458,0,0
124509,1,1.0
124625,0,0.0
124722,0,0.0
125074,1,1.0
125114,0,0
125166,1,1.0
125247,1,1.0
125800,0,0.0
125978,0,0.0
126094,0,0
126120,0,0.0
126415,0,0.0
126478,1,1.0
127452,0,0.0
127584,0,0.0
127903,0,0.0
127982,0,0
128013,0,0.0
128093,1,1.0
128195,0,0
128241,0,0
128268,0,0.0
128313,1,1.0
128388,1,1.0
128504,0,0.0
128650,1,1.0
129162,0,0.0
129222,0,0.0
129344,1,1.0
129589,1,1.0
129999,0,0
130025,0,0.0
131264,0,0.0
131422,1,1.0
131576,0,0.0
132420,1,1.0
132601,0,0
132643,1,1.0
132708,0,0
132736,0,0.0
132887,1,1.0
132944,0,0.0
132996,0,0
133039,0,0
133076,0,0
133116,0,0.0
133295,0,0.0
133396,0,0
133421,0,0.0
133517,0,0.0
133596,1,1.0
133707,0,0.0
133775,0,0
133817,0,0.0
133886,1,1.0
134052,0,0
134122,1,1.0
134209,1,1.0
134521,0,0.0
134684,1,1.0
134783,1,1.0
134999,0,0
135070,1,1.0
136157,1,1.0
136587,1,1.0
136742,0,0.0
137814,1,1.0
138075,1,1.0
138216,0,0.0
138410,1,1.0
138493,0,0
138557,1,1.0
138884,0,0
138946,0,0.0
140282,1,1.0
140514,1,1.0
140599,1,1.0
141098,0,0.0
141245,0,0
141305,0,0.0
141502,0,0
141554,0,0.0
141754,0,0
141789,0,0.0
141893,0,0
141944,0,0.0
142302,0,0.0
142685,0,0.0
143109,0,0.0
143247,1,1.0
143565,1,1.0
143716,0,0.0
144313,0,0.0
144466,1,1.0
144578,0,0.0
145775,1,1.0
146151,1,1.0
146342,1,1.0
146601,1,1.0
147140,0,0.0
147335,0,0
147392,0,0.0
147593,1,1.0
147668,0,0.0
147751,0,0
147804,0,0.0
147942,1,1.0
148128,2,2.0
148249,0,0.0
148381,2,2.0
148889,0,0.0
148978,0,0
149028,0,0.0
149199,0,0.0
149400,0,0.0
149574,0,0.0
149747,0,0.0
149837,2,2.0
150121,3,3.0
150360,1,1.0
150551,0,0
150669,3,3.0
152474,2,2.0
152613,0,0
152729,3,3.0
152823,0,0.0
152964,3,3.0
153671,0,0
153790,0,0
153900,0,0
154014,3,3.0
154807,3,3.0
155435,0,0.0
156345,2,2.0
156765,0,0
156793,0,0.0
157002,1,1.0
157351,0,0.0
157575,1,1.0
157871,0,0.0
158084,0,0.0
158905,1,1.0
159507,2,2.0
159669,2,2.0
159854,2,2.0
160060,2,2.0
161176,0,0
161260,1,1.0
161389,1,1.0
161674,1,1.0
161861,2,2.0
163152,1,1.0
163373,0,0
163424,0,0.0
165117,1,1.0
167356,2,2.0
167860,0,0.0
168143,2,2.0
168654,0,0
168697,0,0.0
168883,0,0.0
169340,2,2.0
170759,1,1.0
172318,0,0.0
172483,2,2.0
173049,0,0.0
173278,0,0
173374,2,2.0
173747,2,2.0
174037,0,0.0
175251,0,0
175347,2,2.0
175766,2,2.0
177114,2,2.0
177612,0,0.0
177754,0,0
177851,2,2.0
178341,0,0
178437,0,0
178485,0,0.0
178626,0,0.0
178807,1,1.0
178939,0,0.0
179212,0,0.0
179338,0,0.0
179439,1,1.0
179683,0,0.0
179766,0,0.0
179967,0,0.0
180180,1,1.0
180832,1,1.0
181528,0,0.0
181836,0,0.0
182022,0,0.0
182187,1,1.0
182409,0,0.0
184181,1,1.0
185276,0,0.0
185383,0,0
185442,0,0.0
185606,0,0.0
185764,0,0.0
185831,0,0.0
186099,0,0.0
186254,3,3.0
186484,0,0.0
