0,0,0
2,0,0.0
4,0,0.0
6,0,0.0
8,0,0.0
44,0,0.0
45,0,0.0
46,0,0.0
47,0,0.0
48,0,0.0
49,0,0.0
51,0,0.0
52,0,0.0
53,0,0.0
55,0,0.0
57,0,0.0
59,0,0.0
61,0,0.0
63,0,0.0
65,0,0.0
80,0,0.0
82,0,0.0
84,0,0.0
95,0,0.0
96,0,0.0
98,0,0.0
99,0,0.0
101,0,0.0
116,0,0.0
130,0,0.0
131,0,0.0
132,0,0.0
134,0,0.0
136,0,0.0
143,0,0.0
145,0,0.0
147,0,0.0
151,0,0.0
154,0,0.0
156,0,0.0
165,1,0.02
175,0,0.0
177,0,0.0
185,0,0.0
215,0,0.0
220,0,0.0
222,0,0.0
223,0,0.0
228,0,0.0
229,0,0.0
231,0,0.0
271,0,0.0
278,0,0.0
301,1,0.02
306,0,0.0
317,0,0.0
366,0,0.0
369,1,0.02
418,0,0.0
430,1,0.02
436,1,0.02
466,0,0.0
470,0,0.0
479,1,0.02
486,0,0.0
490,0,0.0
498,0,0.0
500,0,0.0
504,0,0.0
548,0,0.0
549,1,0.02
595,1,0.02
603,0,0.0
605,0,0.0
642,0,0.0
644,0,0.0
651,0,0.0
652,0,0.0
712,1,0.02
718,1,0.04
720,1,0.02
753,0,0.0
789,0,0.0
796,0,0.0
811,1,0.02
815,1,0.0204081632653
829,0,0.0
832,0,0.0
846,0,0.0
857,0,0.0
861,0,0.0
893,0,0.0
895,1,0.02
899,0,0.0
913,0,0.0
933,0,0.0
935,0,0.0
957,0,0.0
965,0,0.0
967,0,0.0
1009,1,0.02
1072,0,0.0
1088,1,0.02
1095,1,0.04
1107,1,0.02
1167,0,0.0
1183,0,0.0
1188,0,0.0
1189,0,0.0
1216,0,0.0
1246,0,0.0
1257,0,0.0
1258,0,0.0
1285,0,0.0
1287,0,0.0
1291,0,0.0
1370,0,0.0
1391,0,0.0
1402,0,0.0
1404,0,0.0
1408,0,0.0
1414,0,0.0
1438,0,0.0
1441,0,0.0
1443,0,0.0
1467,0,0.0
1468,0,0.0
1474,0,0.0
1476,0,0.0
1483,0,0.0
1487,0,0.0
1488,0,0.0
1489,0,0.0
1538,0,0.0
1563,0,0.0
1578,0,0.0
1586,0,0.0
1592,0,0.0
1594,0,0.0
1629,0,0.0
1636,0,0.0
1637,0,0.0
1640,0,0.0
1645,0,0.0
1648,0,0.0
1657,1,0.02
1675,0,0.0
1688,0,0.0
1696,0,0.0
1702,0,0.0
1728,1,0.02
1737,0,0.0
1751,0,0.0
1753,0,0.0
1771,0,0.0
1774,0,0.0
1777,0,0.0
1785,0,0.0
1787,0,0.0
1796,0,0.0
1813,0,0.0
1824,0,0.0
1830,0,0.0
1884,0,0.0
1890,0,0.0
1894,0,0.0
1900,0,0.0
1915,0,0.0
1919,0,0.0
1928,0,0.0
1931,0,0.0
1941,0,0.0
1957,0,0.0
1958,0,0.0
1959,0,0.0
1986,1,0.02
2008,0,0.0
2013,0,0.0
2049,0,0.0
2079,0,0.0
2082,0,0.0
2089,0,0.0
2126,0,0.0
2133,0,0.0
2135,0,0.0
2137,0,0.0
2139,0,0.0
2141,0,0.0
2160,0,0.0
2170,0,0.0
2176,0,0.0
2177,0,0.0
2180,0,0.0
2189,0,0.0
2207,0,0.0
2220,0,0.0
2225,0,0.0
2231,0,0.0
2237,0,0.0
2245,0,0.0
2279,0,0.0
2338,1,0.02
2354,0,0.0
2363,0,0.0
2385,0,0.0
2415,0,0.0
2417,0,0.0
2460,0,0.0
2462,0,0.0
2484,0,0.0
2490,0,0.0
2509,0,0.0
2513,0,0.0
2517,0,0.0
2526,1,0.02
2533,0,0.0
2535,0,0.0
2561,0,0.0
2565,0,0.0
2580,0,0.0
2620,0,0.0
2622,0,0.0
2624,0,0.0
2629,0,0.0
2668,0,0.0
2686,1,0.02
2726,1,0.04
2747,1,0.02
2793,0,0.0
2883,0,0.0
2921,0,0.0
2930,1,0.02
2962,0,0.0
3004,0,0.0
3006,1,0.02
3045,1,0.04
3069,0,0.0
3078,0,0.0
3109,1,0.02
3114,1,0.0204081632653
3136,1,0.02
3180,0,0.0
3182,0,0.0
3183,0,0.0
3221,1,0.02
3264,1,0.04
3274,1,0.02
3341,0,0.0
3357,0,0.0
3358,0,0.0
3404,0,0.0
3406,0,0.0
3412,0,0.0
3436,0,0.0
3437,0,0.0
3463,0,0.0
3472,0,0.0
3480,0,0.0
3489,1,0.02
3504,0,0.0
3506,0,0.0
3554,1,0.02
3597,1,0.02
3617,0,0.0
3637,0,0.0
3654,0,0.0
3690,0,0.0
3695,0,0.0
3722,0,0.0
3727,0,0.0
3744,0,0.0
3746,0,0.0
3761,0,0.0
3780,0,0.0
3802,0,0.0
3806,0,0.0
3827,0,0.0
3851,0,0.0
3873,0,0.0
3939,0,0.0
3949,1,0.02
3999,1,0.04
4001,1,0.02
4005,0,0.0
4010,0,0.0
4012,0,0.0
4115,0,0.0
4118,0,0.0
4122,0,0.0
4164,0,0.0
4184,0,0.0
4190,0,0.0
4198,1,0.02
4218,0,0.0
4320,0,0.0
4342,0,0.0
4351,0,0.0
4355,0,0.0
4393,0,0.0
4425,1,0.02
4436,0,0.0
4459,0,0.0
4461,0,0.0
4463,0,0.0
4542,0,0.0
4568,0,0.0
4607,1,0.02
4614,0,0.0
4631,0,0.0
4654,0,0.0
4655,0,0.0
4656,0,0.0
4680,0,0.0
4703,0,0.0
4756,0,0.0
4764,0,0.0
4792,0,0.0
4804,0,0.0
4806,0,0.0
4853,0,0.0
4862,0,0.0
4889,0,0.0
4891,0,0.0
4896,0,0.0
4897,0,0.0
4933,0,0.0
4950,1,0.02
4956,0,0.0
4970,0,0.0
4974,0,0.0
4991,0,0.0
5014,1,0.02
5031,0,0.0
5033,0,0.0
5081,0,0.0
5150,0,0.0
5154,0,0.0
5156,0,0.0
5176,0,0.0
5181,35.4,0.708
5191,35.4,0.728
5207,1,0.0408163265306
5208,1,0.04
5229,0,0.0
5236,0,0.0
5240,0,0.0
5242,0,0.0
5290,0,0.0
5365,0,0.0
5374,1,0.02
5416,1,0.04
5430,1,0.02
5482,1,0.04
5496,1,0.02
5572,1,0.04
5589,1,0.06
5626,1,0.04
5629,1,0.06
5658,1,0.04
5675,1,0.02
5731,0,0.0
5809,1,0.02
5811,0,0.0
5817,1,0.02
5851,0,0.0
5853,0,0.0
5856,0,0.0
5866,0,0.0
5868,0,0.0
5870,0,0.0
5899,0,0.0
5901,0,0.0
5903,0,0.0
5928,0,0.0
5937,0,0.0
5957,1,0.02
6010,0,0.0
6019,0,0.0
6021,0,0.0
6033,0,0.0
6061,0,0.0
6071,0,0.0
6078,0,0.0
6140,1,0.02
6165,1,0.02
6210,0,0.0
6233,0,0.0
6300,0,0.0
6312,0,0.0
6315,1,0.02
6350,0,0.0
6352,0,0.0
6359,1,0.02
6382,1,0.0204081632653
6407,1,0.02
6411,0,0.0
6463,0,0.0
6475,1,0.02
6515,0,0.0
6554,0,0.0
6568,0,0.0
6612,1,0.02
6626,0,0.0
6641,0,0.0
6646,0,0.0
6667,1,0.02
6775,0,0.0
6785,0,0.0
6786,1,0.02
6788,0,0.0
6799,0,0.0
6814,0,0.0
6827,1,0.02
6905,0,0.0
6910,0,0.0
6912,0,0.0
6932,1,0.02
6949,1,0.04
7002,1,0.02
7029,1,0.04
7091,1,0.02
7136,1,0.04
7138,1,0.06
7160,1,0.08
7232,1,0.0816326530612
7236,1,0.08
7254,1,0.1
7359,1,0.1
7378,1,0.0612244897959
7381,1,0.08
7417,1,0.08
7447,1,0.0612244897959
7485,1,0.06
7537,1,0.08
7548,1,0.1
7559,1,0.12
7569,1,0.122448979592
7575,1,0.102040816327
7580,1,0.12
7597,1,0.12
7657,1,0.0816326530612
7667,1,0.08
7668,1,0.0816326530612
7669,1,0.08
7723,1,0.1
7761,1,0.0612244897959
7782,1,0.0408163265306
7791,1,0.0408163265306
7799,1,0.0204081632653
7811,1,0.02
7861,1,0.04
7865,1,0.0408163265306
7867,1,0.04
7884,1,0.0408163265306
7909,1,0.0408163265306
7913,1,0.0408163265306
7929,1,0.06
7930,1,0.08
7934,1,0.06
7971,1,0.08
7996,1,0.1
7999,1,0.12
8047,1,0.122448979592
8050,1,0.12
8146,1,0.14
8184,1,0.16
8196,1,0.16
8197,1,0.18
8202,1,0.183673469388
8203,1,0.18
8211,1,0.142857142857
8242,1,0.14
8249,1,0.12
