5699,66,22.6734693878
5727,66,22.66
5788,66,22.76
5834,56,21.46
5925,66,21.66
5979,35,20.36
6070,82,21.98
6095,35,20.7959183673
6204,35,20.7
6213,111,22.86
6253,111,24.7
6323,126,26.88
6357,131,29.16
6367,126,29.0816326531
6392,126,28.6
6426,126,28.82
6501,115,27.9387755102
6516,111,27.5918367347
6522,111,27.32
6529,111,27.5918367347
6534,111,27.06
6592,111,28.36
6666,111,29.26
6741,108,27.48
6814,108,28.24
6897,98,27.72
7029,98,27.78
7126,112,29.66
7169,155,32.4
7235,112,30.0
7303,98,28.3265306122
7306,98,27.78
7318,115,30.06
7324,115,30.12
7331,126,32.28
7336,133,34.58
7458,126,32.6326530612
7459,115,30.5510204082
7511,115,32.18
7519,115,32.26
7616,112,32.4489795918
7632,112,32.08
7638,112,33.98
7737,112,34.3
7776,112,34.34
7944,110,33.0408163265
7984,156,35.5
8105,156,37.6
8186,156,39.7
8260,156,41.94
8261,156,44.04
8309,133,41.2
8363,133,42.74
8385,133,42.76
8400,133,42.78
8434,133,44.56
8440,133,46.12
8578,126,45.78
8607,126,43.96
8611,126,42.306122449
8640,126,41.5
8746,126,43.68
8907,126,44.98
9090,155,47.66
9111,155,49.46
9202,155,52.0
9243,148,49.0
9259,148,49.04
9332,148,50.22
9367,126,49.3469387755
9376,133,51.02
9382,133,53.12
9413,133,55.24
9442,128,55.1836734694
9471,127,53.0204081633
9542,127,53.92
9579,127,54.18
9645,127,54.42
9887,131,56.6
9924,131,56.84
10138,131,58.28
10169,148,60.8
10184,148,62.62
10244,133,62.32
10273,131,63.0204081633
10295,127,60.7959183673
10319,127,60.0
10346,127,58.6530612245
10403,127,59.72
10608,126,59.48
10691,126,60.66
10726,129,62.8
10748,126,62.9591836735
10767,126,62.06
10946,126,62.14
11048,126,63.52
11075,126,64.3673469388
11094,126,63.22
11097,155,66.18
11121,155,67.12
11148,155,69.18
11234,155,71.26
11269,126,68.3
11341,126,67.32
11346,126,67.52
11493,126,69.62
11526,126,69.86
11550,129,72.0
11806,129,73.2
11877,133,75.42
11923,133,76.5102040816
11973,133,75.26
12050,133,76.5102040816
12084,133,76.18
12103,133,78.22
12143,153,80.84
12148,153,82.6
12276,153,83.18
12319,153,83.82
12354,153,85.3
12462,153,86.78
12511,153,87.64
12541,129,83.5918367347
12599,129,82.3
12852,155,85.4
12886,155,87.56
12945,129,86.26
13042,129,86.98
13076,127,86.8367346939
13091,127,85.12
13131,126,85.9183673469
13196,126,84.62
13264,125,84.7142857143
13334,153,86.08
13343,153,88.04
13418,153,89.24
13436,133,88.9183673469
13462,133,87.18
13545,133,87.44
13547,133,88.46
13669,125,88.1836734694
13688,124,87.1428571429
13697,155,88.5
